,vid_name,labeled_SVO_ts,labeled_train_SVO_ts
2320,s06e09_seg02_clip_03,"[('Penny', 'offer', 'drink'), ('Sheldon', 'wear', 'mask'), ('Sheldon', 'speak', 'to'), ('Amy', 'speak', 'to'), ('Penny', 'walk', 'to'), ('Penny', 'open', 'door'), ('Penny', 'get', 'bottle'), ('Bernadette', 'pour', 'wine'), ('Bernadette', 'discuss', 'Howard')]","[(1, 9, 22), (2, 30, 0), (2, 17, 12), (7, 35, 12), (7, 0, 5), (2, 0, 5), (6, 0, 5), (2, 31, 12), (6, 6, 12)]"
2321,s06e09_seg02_clip_04,[],[]
2322,s06e09_seg02_clip_05,"[('Penny', 'hold', 'glass'), ('Penny', 'say', 'to'), ('Sheldon', 'find', 'Howard'), ('Howard', 'sit', 'couch'), ('Sheldon', 'open', 'door')]","[(2, 41, 12), (3, 14, 0), (1, 30, 0), (1, 19, 5), (3, 14, 0)]"
2323,s06e09_seg02_clip_06,"[('Howard', 'have', 'laptop'), ('Howard', 'sit', 'couch'), ('Howard', 'sit', 'couch')]","[(3, 14, 0), (3, 14, 0), (3, 14, 0)]"
2324,s06e09_seg02_clip_07,"[('Sheldon', 'ask', 'Amy'), ('Sheldon', 'spray', 'paint'), ('Amy', 'call', 'security')]","[(1, 28, 5), (6, 30, 0), (1, 7, 2)]"
2325,s06e09_seg02_clip_08,"[('Bernadette', 'pick', 'cup'), ('Penny', 'walk', 'to')]","[(7, 11, 12), (2, 30, 0)]"
2326,s06e09_seg02_clip_09,"[('Amy', 'hit', 'Penny'), ('Amy', 'say', 'something'), ('Amy', 'hit', 'Penny'), ('Amy', 'hit', 'Penny')]","[(6, 17, 5), (6, 17, 5), (6, 17, 5), (6, 17, 5)]"
2327,s06e09_seg02_clip_10,"[('Howard', 'ask', 'Sheldon'), ('Sheldon', 'sit', 'chair')]","[(3, 28, 5), (1, 14, 0)]"
2328,s06e09_seg02_clip_11,"[('Howard', 'call', 'Sheldon'), ('Howard', 'talk', 'to'), ('Leonard', 'talk', 'to'), ('Leonard', 'see', 'Sheldon'), ('Leonard', 'see', 'Howard'), ('Leonard', 'come', 'out'), ('Howard', 'get', 'out'), ('Howard', 'slam', 'door')]","[(3, 29, 5), (0, 19, 5), (0, 19, 5), (1, 40, 8), (1, 14, 0), (1, 40, 8), (3, 17, 23), (3, 33, 0)]"
2329,s06e09_seg02_clip_12,"[('Sheldon', 'take', 'underwear'), ('Sheldon', 'sit', 'car'), ('Sheldon', 'sit', 'car'), ('Raj', 'open', 'door')]","[(1, 6, 1), (1, 14, 0), (1, 14, 0), (4, 30, 0)]"
2330,s06e09_seg02_clip_13,"[('Sheldon', 'hold', 'star'), ('Howard', 'say', 'something')]","[(1, 41, 5), (1, 41, 5)]"
2331,s06e09_seg02_clip_14,[],[]
2332,s06e09_seg02_clip_15,"[('Sheldon', 'ask', 'clerk'), ('Sheldon', 'take', 'cushion'), ('Sheldon', 'take', 'laptop')]","[(1, 28, 2), (1, 6, 10), (1, 6, 8)]"
2333,s06e10_seg01_clip_00,"[('Sheldon', 'pick', 'one')]","[(1, 11, 5)]"
2334,s06e10_seg01_clip_01,"[('Howard', 'go', 'to'), ('Sheldon', 'hold', 'a hand of cards'), ('Raj', 'hold', 'a hand of cards')]","[(1, 41, 3), (4, 41, 3), (3, 11, 3)]"
2335,s06e10_seg02_clip_00,"[('Sheldon', 'knock', 'door'), ('Amy', 'shut', 'door')]","[(1, 4, 0), (6, 37, 0)]"
2336,s06e10_seg02_clip_01,"[('Howard', 'hold', 'glass'), ('Howard', 'have', 'conversation'), ('Amy', 'wear', 'robe'), ('Sheldon', 'come', 'door'), ('Howard', 'hold', 'glass'), ('Howard', 'on', 'couch'), ('Amy', 'open', 'door'), ('Amy', 'find', 'Sheldon'), ('Howard', 'sit', 'couch')]","[(3, 41, 12), (6, 9, 1), (3, 41, 12), (6, 30, 0), (3, 14, 0), (3, 41, 12), (1, 4, 0), (1, 29, 5), (6, 30, 0)]"
2337,s06e10_seg02_clip_02,"[('Howard', 'ask', 'dad'), ('Howard', 'sit', 'couch'), ('Bernadette', 'cook', 'chicken'), ('Howard', 'sit', 'couch'), ('Howard', 'drink', 'wine'), ('Howard', 'sit', 'couch'), ('Howard', 'sit', 'sofa')]","[(3, 28, 5), (3, 14, 0), (7, 12, 12), (3, 14, 0), (3, 24, 12), (3, 14, 0), (3, 14, 0)]"
2338,s06e10_seg02_clip_03,"[('Sheldon', 'pull', 'pocket'), ('Sheldon', 'hand', 'something'), ('Amy', 'lay', 'couch'), ('Sheldon', 'rub', 'gel'), ('Sheldon', 'read', 'thermometer'), ('Sheldon', 'take', 'temperature')]","[(1, 40, 1), (6, 13, 0), (1, 19, 8), (1, 6, 8), (1, 31, 5), (1, 35, 7)]"
2339,s06e10_seg02_clip_04,"[('Sheldon', 'ask', 'Amy'), ('Amy', 'tell', 'Sheldon'), ('Amy', 'open', 'top'), ('Amy', 'ask', 'Sheldon'), ('Sheldon', 'get', 'vapor')]","[(1, 28, 5), (6, 30, 1), (6, 28, 5), (1, 17, 12), (1, 2, 22)]"
2340,s06e10_seg02_clip_05,"[('Howard', 'ask', 'dad'), ('Howard', 'lean', 'over')]","[(3, 28, 5), (3, 28, 5)]"
2341,s06e10_seg02_clip_06,"[('Howard', 'hold', 'bag'), ('Howard', 'walk', 'stair'), ('Howard', 'talk', 'to'), ('Leonard', 'open', 'door'), ('Howard', 'pick', 'glass')]","[(3, 41, 1), (3, 42, 0), (0, 30, 0), (3, 11, 12), (3, 1, 5)]"
2342,s06e10_seg02_clip_07,"[('Penny', 'eat', 'Pizza'), ('Raj', 'ask', 'Penny'), ('Howard', 'ask', 'Penny'), ('Leonard', 'ask', 'Penny'), ('Howard', 'put', 'Bag'), ('Penny', 'pour', 'Worms'), ('Penny', 'open', 'door'), ('Howard', 'stand', 'outside'), ('Leonard', 'stand', 'outside'), ('Raj', 'stand', 'outside'), ('Penny', 'open', 'door')]","[(2, 24, 12), (4, 28, 5), (3, 28, 5), (0, 28, 5), (3, 2, 1), (2, 35, 15), (2, 30, 0), (2, 30, 0), (2, 2, 13), (2, 6, 23), (2, 31, 5)]"
2343,s06e10_seg02_clip_08,"[('Sheldon', 'read', 'book'), ('Amy', 'lie', 'sofa'), ('Sheldon', 'read', 'book')]","[(1, 19, 2), (1, 19, 2), (1, 19, 2)]"
2344,s06e10_seg02_clip_09,"[('Bernadette', 'bring', 'Drugs'), ('Bernadette', 'sit', 'couch'), ('Amy', 'sit', 'couch'), ('Bernadette', 'pull', 'bottle'), ('Bernadette', 'knock', 'door'), ('Sheldon', 'with', 'Amy'), ('Sheldon', 'walk', 'to'), ('Sheldon', 'open', 'door'), ('Sheldon', 'get', 'up')]","[(7, 6, 12), (7, 14, 0), (6, 14, 0), (7, 40, 12), (7, 4, 0), (1, 30, 0), (1, 19, 5), (7, 7, 22), (6, 14, 0)]"
2345,s06e10_seg02_clip_10,[],[]
2346,s06e10_seg02_clip_11,[],[]
2347,s06e10_seg02_clip_12,"[('Howard', 'hold', 'Fish gut'), ('Howard', 'stand', 'at'), ('Howard', 'hold', 'innard')]","[(3, 41, 12), (6, 9, 1), (6, 3, 5)]"
2348,s06e10_seg02_clip_13,[],[]
2349,s06e10_seg02_clip_14,"[('Amy', 'put', 'hand'), ('Sheldon', 'sit', 'couch'), ('Amy', 'sit', 'couch')]","[(6, 2, 13), (1, 14, 0), (6, 14, 0)]"
2350,s06e10_seg02_clip_15,"[('Howard', 'wear', 'hat')]","[(3, 9, 1)]"
2351,s06e10_seg02_clip_16,"[('Howard', 'sit', 'down')]","[(3, 23, 5)]"
2352,s06e10_seg02_clip_17,"[('Amy', 'pick', 'control'), ('Amy', 'on', 'couch')]","[(6, 11, 8), (6, 6, 8)]"
2353,s06e11_seg01_clip_00,"[('Penny', 'call', 'hand'), ('Penny', 'reach', 'hand'), ('Penny', 'stare', 'Leonard')]","[(2, 29, 13), (2, 19, 2), (6, 6, 12)]"
2354,s06e11_seg02_clip_00,"[('Leonard', 'hand', 'stocking'), ('Leonard', 'hand', 'gift'), ('Leonard', 'hand', 'stocking'), ('Leonard', 'hand', 'stocking'), ('Leonard', 'sit', 'couch'), ('Sheldon', 'reach', 'stocking')]","[(0, 31, 3), (0, 31, 10), (0, 31, 3), (0, 31, 3), (0, 14, 0), (0, 31, 5)]"
2355,s06e11_seg02_clip_01,"[('Leonard', 'hold', 'notebook'), ('Sheldon', 'read', 'instructions'), ('Howard', 'hold', 'pen'), ('Leonard', 'hold', 'pen'), ('Raj', 'hold', 'pen'), ('Stuart', 'hold', 'pen'), ('Sheldon', 'read', 'scroll'), ('Howard', 'put', 'hand'), ('Howard', 'sit', 'chair')]","[(0, 41, 2), (1, 19, 2), (3, 41, 2), (0, 41, 2), (4, 41, 2), (8, 41, 2), (1, 19, 23), (3, 2, 13), (3, 14, 0)]"
2356,s06e11_seg02_clip_02,[],[]
2357,s06e11_seg02_clip_03,"[('Penny', 'take', 'coat'), ('Penny', 'hold', 'phone'), ('Penny', 'play', 'music'), ('Bernadette', 'wear', 'dress'), ('Penny', 'hold', 'phone')]","[(2, 6, 1), (2, 41, 8), (7, 9, 1), (2, 41, 8), (6, 9, 7)]"
2358,s06e11_seg02_clip_04,"[('Raj', 'leave', 'apartment'), ('Penny', 'leave', 'apartment'), ('Raj', 'get', 'stuff'), ('Penny', 'open', 'door'), ('Penny', 'motion', 'Raj'), ('Raj', 'run', 'after')]","[(4, 21, 0), (2, 21, 0), (4, 17, 10), (2, 30, 0), (2, 2, 13), (6, 6, 12)]"
2359,s06e11_seg02_clip_05,[],[]
2360,s06e11_seg02_clip_06,"[('Howard', 'hold', 'pencil'), ('Howard', 'speak', 'to'), ('Leonard', 'speak', 'to')]","[(3, 41, 2), (0, 31, 2), (8, 41, 18)]"
2361,s06e11_seg02_clip_07,"[('Leonard', 'read', 'book'), ('Leonard', 'shake', 'head')]","[(0, 19, 2), (0, 38, 13)]"
2362,s06e11_seg02_clip_08,"[('Bernadette', 'take', 'note')]","[(7, 6, 2)]"
2363,s06e11_seg02_clip_09,[],[]
2364,s06e11_seg02_clip_10,"[('Raj', 'drink', 'wine')]","[(4, 24, 12)]"
2365,s06e11_seg02_clip_11,"[('Sheldon', 'get', 'something'), ('Sheldon', 'get', 'up'), ('Sheldon', 'get', 'eggnog'), ('Sheldon', 'sit', 'down'), ('Leonard', 'see', 'Sheldon'), ('Leonard', 'see', 'eggnog')]","[(1, 17, 12), (0, 19, 5), (0, 19, 12), (1, 2, 2), (1, 14, 0), (1, 6, 12)]"
2366,s06e11_seg02_clip_12,"[('Leonard', 'leave', 'paper'), ('Leonard', 'talk', 'about'), ('Howard', 'hold', 'clipboard'), ('Howard', 'look', 'Leonard'), ('Leonard', 'sit', 'armchair')]","[(0, 21, 2), (3, 41, 2), (0, 14, 0), (1, 41, 12), (1, 14, 0)]"
2367,s06e11_seg02_clip_13,"[('Raj', 'feel', 'lonely'), ('Raj', 'put', 'hand'), ('Raj', 'hold', 'hand')]","[(4, 2, 13), (4, 41, 13), (4, 2, 13)]"
2368,s06e11_seg02_clip_14,"[('Sheldon', 'sit', 'couch'), ('Stuart', 'sit', 'couch')]","[(1, 14, 0), (8, 14, 0)]"
2369,s06e11_seg02_clip_15,"[('Leonard', 'pick', 'hat'), ('Sheldon', 'put', 'folder'), ('Leonard', 'pick', 'hat'), ('Leonard', 'put', 'hat'), ('Leonard', 'sit', 'chair'), ('Leonard', 'read', 'book')]","[(0, 11, 1), (1, 2, 2), (0, 11, 1), (0, 2, 1), (0, 14, 0), (0, 19, 2)]"
2370,s06e11_seg02_clip_16,[],[]
2371,s06e11_seg02_clip_17,"[('Sheldon', 'leave', 'Santa')]","[(1, 30, 13)]"
2372,s06e12_seg01_clip_00,"[('Sheldon', 'wear', 'hat'), ('Sheldon', 'wear', 'helmet'), ('Sheldon', 'mention', 'skeptical'), ('Sheldon', 'open', 'door'), ('Sheldon', 'say', 'hello')]","[(1, 9, 1), (1, 9, 1), (1, 30, 0), (0, 40, 0), (1, 30, 0)]"
2373,s06e12_seg02_clip_00,"[('Leonard', 'walk', 'to')]","[(3, 6, 12)]"
2374,s06e12_seg02_clip_01,[],[]
2375,s06e12_seg02_clip_02,"[('Sheldon', 'sit', 'chair'), ('Sheldon', 'put', 'teapot'), ('Sheldon', 'come', 'over')]","[(1, 14, 0), (1, 2, 12), (1, 41, 1)]"
2376,s06e12_seg02_clip_03,"[('Sheldon', 'shake', 'finger'), ('Amy', 'hold', 'cup')]","[(1, 38, 13), (6, 41, 12)]"
2377,s06e12_seg02_clip_04,"[('Sheldon', 'wear', 'shirt'), ('Sheldon', 'grab', 't shirt')]","[(1, 9, 1), (1, 17, 23)]"
2378,s06e12_seg02_clip_05,"[('Sheldon', 'accuse', 'Alex'), ('Sheldon', 'shut', 'computer'), ('Sheldon', 'push', 'lid'), ('Sheldon', 'close', 'laptop')]","[(1, 15, 5), (1, 37, 8), (1, 5, 12), (1, 33, 8)]"
2379,s06e12_seg02_clip_06,"[('Penny', 'carry', 'purse'), ('Penny', 'reach', 'top'), ('Penny', 'look', 'door')]","[(2, 6, 1), (1, 11, 2), (1, 11, 2)]"
2380,s06e12_seg02_clip_07,"[('Leonard', 'call', 'Penny')]","[(0, 29, 5)]"
2381,s06e12_seg02_clip_08,"[('Leonard', 'ask', 'Sheldon'), ('Leonard', 'go', 'into'), ('Leonard', 'carry', 'basket'), ('Leonard', 'walk', 'into'), ('Leonard', 'hold', 'basket')]","[(0, 28, 5), (0, 6, 1), (0, 41, 1), (1, 13, 8), (0, 6, 1)]"
2382,s06e12_seg02_clip_09,"[('Leonard', 'ask', 'Sheldon'), ('Leonard', 'prompt', 'Sheldon')]","[(0, 28, 5), (1, 4, 0)]"
2383,s06e12_seg02_clip_10,"[('Sheldon', 'call', 'Jensen'), ('Sheldon', 'call', 'woman')]","[(1, 29, 5), (1, 29, 5)]"
2384,s06e12_seg02_clip_11,"[('Leonard', 'knock', 'door'), ('Leonard', 'knock', 'door'), ('Penny', 'read', 'book'), ('Penny', 'get', 'up'), ('Penny', 'answer', 'door')]","[(0, 4, 0), (0, 4, 0), (2, 19, 2), (2, 30, 0), (2, 19, 5)]"
2385,s06e12_seg02_clip_12,"[('Leonard', 'sit', 'at'), ('Leonard', 'play', 'song'), ('Leonard', 'ask', 'for')]","[(2, 14, 0), (2, 14, 0), (2, 14, 0)]"
2386,s06e12_seg02_clip_13,"[('Leonard', 'sit', 'couch'), ('Leonard', 'pull', 'phone'), ('Penny', 'sit', 'couch'), ('Leonard', 'sit', 'couch'), ('Penny', 'wear', 'pants'), ('Penny', 'sit', 'couch'), ('Leonard', 'put', 'hand'), ('Leonard', 'sit', 'beside')]","[(0, 14, 0), (0, 40, 8), (2, 14, 0), (0, 14, 0), (2, 9, 1), (2, 14, 0), (0, 2, 13), (0, 6, 8)]"
2387,s06e12_seg02_clip_14,[],[]
2388,s06e12_seg02_clip_15,"[('Raj', 'hold', 'mug'), ('Raj', 'talk', 'to'), ('Howard', 'talk', 'to'), ('Leonard', 'talk', 'to')]","[(4, 41, 12), (4, 41, 12), (4, 15, 5), (4, 41, 12)]"
2389,s06e12_seg02_clip_16,[],[]
2390,s06e12_seg02_clip_17,"[('Penny', 'get', 'catalog'), ('Penny', 'hand', 'plate'), ('Sheldon', 'sit', 'in front of')]","[(2, 17, 2), (2, 31, 12), (2, 41, 12)]"
2391,s06e12_seg02_clip_18,"[('Penny', 'pull', 'Glasses'), ('Leonard', 'hold', 'plate'), ('Penny', 'put', 'glasses'), ('Leonard', 'grab', 'hand'), ('Leonard', 'pull', 'Penny'), ('Leonard', 'take', 'Penny'), ('Leonard', 'lead', 'Penny')]","[(2, 40, 12), (0, 41, 12), (2, 2, 12), (0, 40, 5), (0, 6, 5), (2, 6, 12), (2, 2, 12)]"
2392,s06e13_seg01_clip_00,"[('Sheldon', 'prepare', 'costume'), ('Penny', 'bring', 'sponge'), ('Penny', 'visit', 'Leonard'), ('Penny', 'visit', 'Sheldon'), ('Sheldon', 'get', 'eye'), ('Sheldon', 'borrow', 'makeup')]","[(1, 12, 1), (2, 6, 7), (2, 17, 5), (2, 17, 5), (1, 17, 13), (0, 31, 5)]"
2393,s06e13_seg02_clip_00,"[('Penny', 'pick', 'phone'), ('Bernadette', 'say', 'something'), ('Penny', 'pick', 'glass'), ('Penny', 'at', 'table')]","[(2, 11, 8), (2, 11, 12), (2, 11, 8), (2, 11, 8)]"
2394,s06e13_seg02_clip_01,"[('Penny', 'take', 'drink'), ('Leonard', 'drive', 'Sheldon'), ('Leonard', 'drive', 'Howard'), ('Leonard', 'drive', 'Raj'), ('Leonard', 'drive', 'Sheldon'), ('Leonard', 'drive', 'Raj'), ('Bernadette', 'sit', 'across')]","[(2, 6, 12), (0, 27, 5), (0, 27, 5), (0, 27, 5), (0, 27, 5), (0, 27, 5), (2, 6, 12)]"
2395,s06e13_seg02_clip_02,"[('Sheldon', 'point', 'ear')]","[(0, 27, 5)]"
2396,s06e13_seg02_clip_03,"[('Penny', 'enter', 'store'), ('Bernadette', 'enter', 'store'), ('Amy', 'enter', 'store')]","[(2, 17, 12), (7, 17, 12), (6, 17, 12)]"
2397,s06e13_seg02_clip_04,"[('Penny', 'enter', 'store'), ('Bernadette', 'enter', 'store'), ('Amy', 'enter', 'store')]","[(2, 17, 12), (7, 17, 12), (6, 17, 12)]"
2398,s06e13_seg02_clip_05,"[('Penny', 'wear', 'dress'), ('Penny', 'stand', 'on'), ('Sheldon', 'hold', 'mirror'), ('Stuart', 'take', 'book'), ('Sheldon', 'pick', 'mirror')]","[(2, 9, 1), (1, 41, 2), (8, 6, 2), (1, 11, 2), (8, 17, 19)]"
2399,s06e13_seg02_clip_06,"[('Leonard', 'put', 'hand')]","[(0, 2, 13)]"
2400,s06e13_seg02_clip_07,"[('Raj', 'hold', 'camera'), ('Raj', 'dress', 'character'), ('Raj', 'take', 'picture'), ('Sheldon', 'dress', 'character'), ('Howard', 'dress', 'character'), ('Raj', 'dress', 'character'), ('Raj', 'take', 'picture'), ('Howard', 'dress', 'character'), ('Sheldon', 'dress', 'character'), ('Leonard', 'dress', 'character'), ('Howard', 'point', 'everyone')]","[(4, 41, 8), (4, 9, 5), (4, 6, 2), (1, 9, 5), (3, 9, 5), (4, 9, 5), (4, 6, 2), (3, 9, 5), (1, 9, 5), (0, 9, 5), (4, 6, 2)]"
2401,s06e13_seg02_clip_08,[],[]
2402,s06e13_seg02_clip_09,"[('Penny', 'finish', 'read'), ('Penny', 'take', 'feet'), ('Penny', 'sit', 'couch'), ('Penny', 'cross', 'leg'), ('Penny', 'sit', 'couch'), ('Amy', 'sit', 'couch')]","[(2, 6, 13), (2, 14, 0), (2, 14, 0), (6, 14, 0), (6, 8, 2), (2, 28, 5)]"
2403,s06e13_seg02_clip_10,"[('Penny', 'ask', 'Amy'), ('Penny', 'ask', 'Bernadette'), ('Penny', 'have', 'opinion'), ('Bernadette', 'have', 'opinion')]","[(2, 28, 5), (2, 28, 5), (2, 11, 2), (2, 19, 2)]"
2404,s06e13_seg02_clip_11,"[('Sheldon', 'get', 'hit')]","[(1, 17, 23)]"
2405,s06e13_seg02_clip_12,"[('Raj', 'enter', 'restaurant'), ('Leonard', 'enter', 'restaurant'), ('Howard', 'enter', 'restaurant'), ('Sheldon', 'enter', 'restaurant'), ('Sheldon', 'wear', 'uniform'), ('Leonard', 'wear', 'uniform'), ('Howard', 'wear', 'uniform'), ('Raj', 'wear', 'uniform'), ('Penny', 'pour', 'water')]","[(4, 17, 0), (0, 17, 0), (3, 17, 0), (1, 17, 0), (1, 9, 1), (0, 9, 1), (3, 9, 1), (4, 9, 1), (2, 35, 12)]"
2406,s06e13_seg02_clip_13,[],[]
2407,s06e13_seg02_clip_14,"[('Penny', 'call', 'Penny'), ('Penny', 'open', 'door'), ('Bernadette', 'follow', 'Penny'), ('Amy', 'follow', 'Penny')]","[(2, 29, 5), (2, 30, 0), (3, 17, 0), (3, 23, 5)]"
2408,s06e13_seg02_clip_15,"[('Leonard', 'touch', 'glass'), ('Raj', 'ask', 'about'), ('Raj', 'speak', 'to')]","[(0, 20, 12), (3, 9, 1), (3, 41, 12)]"
2409,s06e13_seg02_clip_16,"[('Amy', 'eat', 'take out'), ('Amy', 'talk', 'to'), ('Penny', 'talk', 'with'), ('Amy', 'get', 'upset'), ('Bernadette', 'sit', 'floor'), ('Bernadette', 'eat', 'food')]","[(6, 24, 10), (6, 17, 21), (7, 14, 0), (7, 24, 12), (6, 24, 12), (0, 41, 10)]"
2410,s06e13_seg02_clip_17,"[('Sheldon', 'pull', 'tazor'), ('Leonard', 'put', 'mask'), ('Leonard', 'open', 'door'), ('Leonard', 'put', 'wig'), ('Sheldon', 'give', 'Leonard'), ('Leonard', 'put', 'wig')]","[(0, 2, 22), (0, 30, 0), (0, 2, 1), (1, 31, 5), (0, 2, 1), (0, 30, 0)]"
2411,s06e14_seg01_clip_00,"[('Leonard', 'tell', 'Sheldon'), ('Raj', 'hand', 'cellphone'), ('Raj', 'sit', 'couch'), ('Howard', 'sit', 'couch'), ('Raj', 'explain', 'idea')]","[(4, 31, 8), (4, 14, 0), (3, 14, 0), (3, 6, 8), (3, 31, 8)]"
2412,s06e14_seg02_clip_00,"[('Sheldon', 'hold', 'marker'), ('Sheldon', 'solve', 'equation'), ('Sheldon', 'draw', 'square')]","[(1, 41, 2), (1, 32, 10), (1, 2, 1)]"
2413,s06e14_seg02_clip_01,"[('Sheldon', 'hug', 'white board'), ('Sheldon', 'hold', 'white board'), ('Raj', 'open', 'box')]","[(1, 41, 0), (4, 30, 2), (4, 40, 2)]"
2414,s06e14_seg02_clip_02,"[('Howard', 'hold', 'doll'), ('Raj', 'hold', 'figure'), ('Leonard', 'exit', 'room'), ('Leonard', 'walk', 'across'), ('Raj', 'hold', 'figure'), ('Howard', 'take', 'figure')]","[(3, 41, 16), (4, 41, 2), (0, 21, 0), (4, 41, 2), (3, 6, 2), (3, 6, 16)]"
2415,s06e14_seg02_clip_03,"[('Sheldon', 'pull', 'afghan'), ('Sheldon', 'sit', 'couch'), ('Sheldon', 'wear', 'blanket'), ('Penny', 'open', 'door'), ('Penny', 'enter', 'apartment'), ('Leonard', 'hold', 'bottle')]","[(1, 40, 0), (1, 14, 0), (1, 9, 10), (2, 30, 0), (2, 17, 0), (0, 41, 12)]"
2416,s06e14_seg02_clip_04,"[('Sheldon', 'call', 'office'), ('Sheldon', 'talk', 'to'), ('Sheldon', 'pull', 'blanket')]","[(1, 29, 0), (1, 40, 10), (1, 14, 0)]"
2417,s06e14_seg02_clip_05,"[('Sheldon', 'try', 'to'), ('Sheldon', 'hand', 'envelope'), ('Sheldon', 'take', 'folder'), ('Howard', 'pick', 'a pair of forceps'), ('Howard', 'put', 'iron')]","[(1, 31, 9), (1, 6, 2), (3, 11, 14), (3, 2, 12), (1, 8, 9)]"
2418,s06e14_seg02_clip_06,"[('Amy', 'hold', 'mug'), ('Raj', 'hold', 'figurine'), ('Raj', 'shake', 'doll')]","[(6, 41, 12), (4, 41, 2), (4, 38, 16)]"
2419,s06e14_seg02_clip_07,"[('Sheldon', 'sit', 'a cup of coffee'), ('Sheldon', 'sit', 'couch'), ('Sheldon', 'nod', 'head'), ('Amy', 'sit', 'couch'), ('Sheldon', 'sit', 'couch')]","[(1, 14, 12), (1, 14, 0), (6, 14, 0), (1, 14, 0), (6, 41, 12)]"
2420,s06e14_seg02_clip_08,"[('Sheldon', 'wear', 'shirt'), ('Sheldon', 'wear', 'robe')]","[(1, 9, 1), (1, 9, 1)]"
2421,s06e14_seg02_clip_09,"[('Sheldon', 'leave', 'room'), ('Sheldon', 'wear', 'pajama'), ('Sheldon', 'wear', 'robe')]","[(1, 21, 0), (1, 9, 1), (1, 9, 1)]"
2422,s06e14_seg02_clip_10,"[('Howard', 'ask', 'Raj')]","[(3, 28, 5)]"
2423,s06e14_seg02_clip_11,"[('Sheldon', 'pick', 'notebook'), ('Sheldon', 'tell', 'Barry'), ('Barry', 'try', 'to'), ('Sheldon', 'put', 'book'), ('Sheldon', 'have', 'conversation')]","[(1, 11, 2), (1, 2, 2), (1, 15, 5), (1, 11, 2), (1, 2, 2)]"
2424,s06e14_seg02_clip_12,"[('Howard', 'have', 'box'), ('Howard', 'open', 'door'), ('Howard', 'walk', 'into'), ('Howard', 'sit', 'down'), ('Bernadette', 'sit', 'down'), ('Howard', 'hold', 'figure')]","[(3, 30, 0), (3, 41, 2), (3, 41, 2), (7, 19, 2), (3, 30, 2), (3, 40, 2)]"
2425,s06e14_seg02_clip_13,"[('Penny', 'carry', 'bottle'), ('Penny', 'walk', 'to'), ('Penny', 'walk', 'over'), ('Penny', 'sit', 'chair'), ('Leonard', 'sit', 'chair'), ('Sheldon', 'sit', 'chair'), ('Penny', 'put', 'bottle'), ('Penny', 'sit', 'chair')]","[(2, 6, 12), (2, 14, 0), (0, 14, 0), (1, 14, 0), (2, 2, 12), (2, 14, 0), (3, 41, 16), (3, 41, 2)]"
2426,s06e14_seg02_clip_14,"[('Penny', 'eat', 'food'), ('Penny', 'ask', 'Sheldon'), ('Sheldon', 'discuss', 'coitus'), ('Sheldon', 'wear', 't shirt'), ('Penny', 'ask', 'Sheldon'), ('Leonard', 'tell', 'Penny'), ('Penny', 'tell', 'Leonard'), ('Penny', 'inscribe', 'thing'), ('Leonard', 'talk', 'to')]","[(2, 24, 12), (2, 28, 5), (1, 0, 22), (1, 9, 1), (2, 28, 5), (1, 24, 12), (2, 24, 12), (2, 28, 2), (2, 2, 12)]"
2427,s06e14_seg02_clip_15,[],[]
2428,s06e14_seg02_clip_16,"[('Raj', 'hand', 'check'), ('Raj', 'sit', 'in'), ('Howard', 'give', 'up')]","[(4, 31, 23), (2, 17, 13), (1, 30, 8)]"
2429,s06e14_seg02_clip_17,[],[]
2430,s06e15_seg01_clip_00,"[('Sheldon', 'blame', 'Leonard'), ('Leonard', 'throw', 'book'), ('Leonard', 'read', 'comic'), ('Leonard', 'throw', 'ipad'), ('Leonard', 'hold', 'ipad')]","[(1, 15, 5), (0, 8, 2), (0, 19, 19), (0, 8, 8), (0, 41, 8)]"
2431,s06e15_seg01_clip_01,"[('Sheldon', 'open', 'refrigerator'), ('Sheldon', 'sit', 'in'), ('Leonard', 'put', 'agreement'), ('Leonard', 'open', 'door'), ('Leonard', 'take', 'coat'), ('Sheldon', 'say', 'something'), ('Sheldon', 'put', 'notebook'), ('Leonard', 'open', 'door')]","[(1, 30, 8), (0, 2, 2), (0, 30, 0), (0, 6, 1), (1, 2, 2), (0, 30, 0), (0, 11, 2), (1, 33, 0)]"
2432,s06e15_seg02_clip_00,"[('Raj', 'give', 'Howard'), ('Raj', 'hold', 'bottle'), ('Howard', 'say', 'something')]","[(4, 31, 5), (4, 41, 12), (4, 6, 1)]"
2433,s06e15_seg02_clip_01,"[('Howard', 'wear', 'shirt'), ('Raj', 'sit', 'couch'), ('Howard', 'sit', 'couch'), ('Howard', 'hold', 'connection'), ('Howard', 'sit', 'couch'), ('Raj', 'sit', 'couch'), ('Howard', 'get', 'up'), ('Raj', 'sit', 'sofa'), ('Howard', 'sit', 'sofa'), ('Raj', 'sit', 'couch'), ('Raj', 'hold', 'bottle')]","[(3, 9, 1), (4, 14, 0), (3, 14, 0), (3, 41, 2), (3, 14, 0), (4, 14, 0), (4, 14, 0), (3, 14, 0), (4, 14, 0), (4, 41, 12), (4, 14, 0)]"
2434,s06e15_seg02_clip_02,"[('Leonard', 'hold', 'glass'), ('Leonard', 'take', 'drink'), ('Leonard', 'take', 'drink')]","[(0, 41, 12), (0, 6, 12), (0, 6, 12)]"
2435,s06e15_seg02_clip_03,[],[]
